"TAG","TIME","X","Y","n_X","n_Y","geometry","surface_type_combined"
19,"2021-04-28 02:48:46.134",243330.28419398877,717585.702285542,35.45862581516065,32.55223310989463,"POINT (35.45862581516065 32.55223310989463)","rural"
363,"2021-04-28 02:48:48.876",240927.1470308992,714085.8944291341,35.43295999039786,32.520723573502465,"POINT (35.43295999039786 32.520723573502465)","urban"
492,"2021-04-28 02:48:48.174",239498.4175159018,719611.35242631,35.41787165955854,32.57057473695846,"POINT (35.41787165955854 32.57057473695846)","unknown"
241,"2021-04-28 02:48:51.322",242606.2439876565,713081.1389170609,35.45080614656113,32.51162967740533,"POINT (35.45080614656113 32.51162967740533)","rural"
201,"2021-04-28 02:48:52.486",245327.9205227405,709909.0599715505,35.479683241652964,32.482966088790995,"POINT (35.479683241652964 32.482966088790995)","urban"
201,"2021-04-28 02:48:52.486",245327.9205227405,709909.0599715505,35.479683241652964,32.482966088790995,"POINT (35.479683241652964 32.482966088790995)","urban"
231,"2021-04-28 02:48:53.626",242768.617475966,712236.810524813,35.45251322588959,32.504012731044504,"POINT (35.45251322588959 32.504012731044504)","urban"
232,"2021-04-28 02:48:54.149",243286.35023324168,717556.2020171895,35.458157308246825,32.55196804447507,"POINT (35.458157308246825 32.55196804447507)","rural"
19,"2021-04-28 02:48:54.134",243354.24173095587,717603.217899461,35.45888133320791,32.55239053597797,"POINT (35.45888133320791 32.55239053597797)","rural"
310,"2021-04-28 02:48:56.575",237684.6490955184,714937.2463085428,35.39846602760047,32.52845843320418,"POINT (35.39846602760047 32.52845843320418)","rural"
493,"2021-04-28 02:48:57.450",239487.02739129213,719672.166110572,35.417751663722,32.571123313090595,"POINT (35.417751663722 32.571123313090595)","unknown"
238,"2021-04-28 02:48:58.589",240691.8061152443,713729.3158069949,35.43044717097245,32.51751272896924,"POINT (35.43044717097245 32.51751272896924)","urban"
225,"2021-04-28 02:49:01.351",239172.50004213036,717699.9639029191,35.414360803578404,32.55334515010129,"POINT (35.414360803578404 32.55334515010129)","rural"
232,"2021-04-28 02:49:02.148",243291.05411714676,717554.7459463262,35.45820735271357,32.55195481367925,"POINT (35.45820735271357 32.55195481367925)","rural"
226,"2021-04-28 02:49:04.327",242813.4169971981,713228.3215750252,35.45301454916875,32.512952527100445,"POINT (35.45301454916875 32.512952527100445)","rural"
492,"2021-04-28 02:49:04.173",239505.7053988655,719601.3961614739,35.41794905586348,32.570484827323334,"POINT (35.41794905586348 32.570484827323334)","unknown"
239,"2021-04-28 02:49:06.100",242368.647993508,714742.9974165553,35.44831810715061,32.52662003451305,"POINT (35.44831810715061 32.52662003451305)","unknown"
167,"2021-04-28 02:49:06.881",243347.3330362932,713276.9622882707,35.45869783714851,32.513379777015224,"POINT (35.45869783714851 32.513379777015224)","rural"
167,"2021-04-28 02:49:06.881",243347.3330362932,713276.9622882707,35.45869783714851,32.513379777015224,"POINT (35.45869783714851 32.513379777015224)","rural"
409,"2021-04-28 02:49:06.685",237746.5116913716,716552.4128088773,35.39915592739283,32.54302182077665,"POINT (35.39915592739283 32.54302182077665)","rural"
409,"2021-04-28 02:49:06.685",237746.5116913716,716552.4128088773,35.39915592739283,32.54302182077665,"POINT (35.39915592739283 32.54302182077665)","unknown"
220,"2021-04-28 02:49:07.611",242590.4078856273,718305.2029083881,35.450766182309664,32.55873668523248,"POINT (35.450766182309664 32.55873668523248)","rural"
225,"2021-04-28 02:49:09.350",239167.28056586772,717704.625614741,35.41430532956055,32.55338727868491,"POINT (35.41430532956055 32.55338727868491)","rural"
231,"2021-04-28 02:49:09.624",242788.8531266619,712222.5622951079,35.45272820382437,32.50388382582774,"POINT (35.45272820382437 32.50388382582774)","urban"
232,"2021-04-28 02:49:10.148",243287.9780891833,717552.459691911,35.458174544785685,32.55193426413062,"POINT (35.458174544785685 32.55193426413062)","rural"
19,"2021-04-28 02:49:10.133",243354.3178518749,717601.6543411891,35.45888210387403,32.55237643539313,"POINT (35.45888210387403 32.55237643539313)","rural"
492,"2021-04-28 02:49:12.173",239485.90353075488,719624.9765894966,35.417738688309825,32.57069781525319,"POINT (35.417738688309825 32.57069781525319)","unknown"
239,"2021-04-28 02:49:14.100",242374.9728351648,714779.3731282075,35.44838631425776,32.52694791323614,"POINT (35.44838631425776 32.52694791323614)","unknown"
167,"2021-04-28 02:49:14.880",243344.51466509025,713283.0939995679,35.45866799893125,32.513435128954704,"POINT (35.45866799893125 32.513435128954704)","rural"
167,"2021-04-28 02:49:14.880",243344.51466509025,713283.0939995679,35.45866799893125,32.513435128954704,"POINT (35.45866799893125 32.513435128954704)","rural"
409,"2021-04-28 02:49:14.684",237741.60172206443,716542.1507947544,35.39910345709426,32.54292936639287,"POINT (35.39910345709426 32.54292936639287)","rural"
409,"2021-04-28 02:49:14.684",237741.60172206443,716542.1507947544,35.39910345709426,32.54292936639287,"POINT (35.39910345709426 32.54292936639287)","unknown"
164,"2021-04-28 02:49:18.520",241606.23275246995,717040.3902260187,35.440257217268325,32.54735167897538,"POINT (35.440257217268325 32.54735167897538)","urban"
164,"2021-04-28 02:49:18.520",241606.23275246995,717040.3902260187,35.440257217268325,32.54735167897538,"POINT (35.440257217268325 32.54735167897538)","urban"
423,"2021-04-28 02:49:18.612",240319.39172740703,717349.5150635559,35.426563989263066,32.55016408441656,"POINT (35.426563989263066 32.55016408441656)","rural"
19,"2021-04-28 02:49:18.133",243358.06270756604,717607.9833333148,35.45892213592753,32.55243342458255,"POINT (35.45892213592753 32.55243342458255)","rural"
423,"2021-04-28 02:49:22.612",240322.21896333943,717353.0893067829,35.42659416920714,32.55019626104199,"POINT (35.42659416920714 32.55019626104199)","rural"
428,"2021-04-28 02:49:22.396",241271.07643864365,717464.9920513215,35.436698905298115,32.55118705638914,"POINT (35.436698905298115 32.55118705638914)","urban"
241,"2021-04-28 02:49:23.320",242594.84777425864,713100.1705076732,35.450685335163264,32.51180152807869,"POINT (35.450685335163264 32.51180152807869)","rural"
226,"2021-04-28 02:49:28.325",242831.33368828517,713263.1067583859,35.45320608666439,32.51326581781352,"POINT (35.45320608666439 32.51326581781352)","rural"
226,"2021-04-28 02:49:28.325",242831.33368828517,713263.1067583859,35.45320608666439,32.51326581781352,"POINT (35.45320608666439 32.51326581781352)","rural"
493,"2021-04-28 02:49:29.448",239465.47586563323,719683.9403579597,35.41752241011024,32.57122987338276,"POINT (35.41752241011024 32.57122987338276)","unknown"
411,"2021-04-28 02:49:29.681",239301.29111498897,716228.8202784541,35.41570096840308,32.54007717855317,"POINT (35.41570096840308 32.54007717855317)","unknown"
238,"2021-04-28 02:49:30.587",240630.648420279,713759.5947682736,35.42979696452806,32.5177869309025,"POINT (35.42979696452806 32.5177869309025)","urban"
376,"2021-04-28 02:49:31.383",237318.9079023433,719998.8877109865,35.39466930756918,32.574106505924874,"POINT (35.39466930756918 32.574106505924874)","unknown"
164,"2021-04-28 02:49:34.519",241590.4804535933,716896.8939409881,35.4400861329346,32.54605805328225,"POINT (35.4400861329346 32.54605805328225)","urban"
164,"2021-04-28 02:49:34.519",241590.4804535933,716896.8939409881,35.4400861329346,32.54605805328225,"POINT (35.4400861329346 32.54605805328225)","urban"
21,"2021-04-28 02:49:36.546",246135.8326318545,713403.5914815646,35.48837734951102,32.514458140047644,"POINT (35.48837734951102 32.514458140047644)","unknown"
423,"2021-04-28 02:49:38.611",240334.8096324365,717350.281778752,35.42672815509392,32.55017070792773,"POINT (35.42672815509392 32.55017070792773)","rural"
167,"2021-04-28 02:49:38.879",243337.51987040072,713286.8263875586,35.458593653104025,32.51346893534452,"POINT (35.458593653104025 32.51346893534452)","rural"
167,"2021-04-28 02:49:38.879",243337.51987040072,713286.8263875586,35.458593653104025,32.51346893534452,"POINT (35.458593653104025 32.51346893534452)","rural"
423,"2021-04-28 02:49:42.611",240318.95219298516,717340.9551033993,35.42655911958026,32.55008690545628,"POINT (35.42655911958026 32.55008690545628)","rural"
428,"2021-04-28 02:49:42.395",241267.42069579364,717465.8137359298,35.43666000260881,32.55119453761551,"POINT (35.43666000260881 32.55119453761551)","urban"
161,"2021-04-28 02:49:44.897",240440.21488549808,718183.2573829088,35.42786897803607,32.55767985563734,"POINT (35.42786897803607 32.55767985563734)","unknown"
166,"2021-04-28 02:49:46.417",238116.1034970953,715248.2973410732,35.40306464020198,32.53125609923959,"POINT (35.40306464020198 32.53125609923959)","rural"
425,"2021-04-28 02:49:47.520",236185.4166164472,716717.8243123322,35.38253974155931,32.54453802247752,"POINT (35.38253974155931 32.54453802247752)","rural"
310,"2021-04-28 02:49:52.571",237700.74385233608,714836.6986340646,35.39863539081005,32.52755150129494,"POINT (35.39863539081005 32.52755150129494)","rural"
430,"2021-04-28 02:49:53.318",243014.71189078328,714421.157800978,35.45518664375496,32.52370440025982,"POINT (35.45518664375496 32.52370440025982)","unknown"
241,"2021-04-28 02:49:55.318",242589.63659853456,713099.7715598632,35.450629867548216,32.511798039204145,"POINT (35.450629867548216 32.511798039204145)","rural"
376,"2021-04-28 02:49:55.382",237326.1741289074,719995.3226381935,35.39474662122089,32.57407424169479,"POINT (35.39474662122089 32.57407424169479)","unknown"
405,"2021-04-28 02:49:56.303",242088.4127846852,721034.2303357151,35.445486945072126,32.58335523092041,"POINT (35.445486945072126 32.58335523092041)","urban"
405,"2021-04-28 02:49:56.303",242088.4127846852,721034.2303357151,35.445486945072126,32.58335523092041,"POINT (35.445486945072126 32.58335523092041)","urban"
425,"2021-04-28 02:49:59.520",235983.83956041388,716620.3720315564,35.38039203811047,32.54366229021099,"POINT (35.38039203811047 32.54366229021099)","rural"
25,"2021-04-28 02:49:59.986",239721.1075508054,714050.1583510116,35.42012314637803,32.52042399837084,"POINT (35.42012314637803 32.52042399837084)","urban"
243,"2021-04-28 02:50:02.245",242340.23882310337,709745.9735824728,35.44789426377696,32.481560987668146,"POINT (35.44789426377696 32.481560987668146)","rural"
201,"2021-04-28 02:50:04.482",245334.1559284831,709907.9090875296,35.479749546488684,32.482955565824575,"POINT (35.479749546488684 32.482955565824575)","urban"
201,"2021-04-28 02:50:04.482",245334.1559284831,709907.9090875296,35.479749546488684,32.482955565824575,"POINT (35.479749546488684 32.482955565824575)","urban"
429,"2021-04-28 02:50:05.541",241765.50096061945,714596.6146391338,35.44189483230649,32.525312347495245,"POINT (35.44189483230649 32.525312347495245)","unknown"
428,"2021-04-28 02:50:06.394",241272.60101015755,717465.0866650605,35.436715139223104,32.55118787955323,"POINT (35.436715139223104 32.55118787955323)","urban"
425,"2021-04-28 02:50:07.519",236152.30923449923,716706.1799269712,35.382187073492865,32.54443352068229,"POINT (35.382187073492865 32.54443352068229)","rural"
145,"2021-04-28 02:50:07.957",244298.24069920072,712986.2791318616,35.46880997588817,32.51073774686409,"POINT (35.46880997588817 32.51073774686409)","unknown"
407,"2021-04-28 02:50:07.181",241250.4036311889,715094.9293211431,35.43642384325613,32.52981601653901,"POINT (35.43642384325613 32.52981601653901)","water"
144,"2021-04-28 02:50:08.015",238156.09314658112,715082.4997981401,35.40348700923688,32.52976038277989,"POINT (35.40348700923688 32.52976038277989)","rural"
491,"2021-04-28 02:50:09.358",239704.62982419325,719467.4272455098,35.42006451908772,32.56927318368892,"POINT (35.42006451908772 32.56927318368892)","rural"
19,"2021-04-28 02:50:14.130",243323.4251234925,717587.8636803612,35.45855284256642,32.55225274730175,"POINT (35.45855284256642 32.55225274730175)","rural"
492,"2021-04-28 02:50:16.169",239473.27668599697,719676.4898379133,35.41760532310809,32.57116254954685,"POINT (35.41760532310809 32.57116254954685)","unknown"
21,"2021-04-28 02:50:16.544",246128.78439225,713407.7924430452,35.48830245859747,32.514496190461436,"POINT (35.48830245859747 32.514496190461436)","unknown"
195,"2021-04-28 02:50:20.119",243463.75161900013,713585.4156696658,35.45994466480709,32.51615867415539,"POINT (35.45994466480709 32.51615867415539)","unknown"
378,"2021-04-28 02:50:23.725",240702.5606080664,713598.1170703297,35.430558665980904,32.51632946661794,"POINT (35.430558665980904 32.51632946661794)","urban"
363,"2021-04-28 02:50:24.869",240931.8768163846,714081.0398483943,35.433010219416374,32.520679706915296,"POINT (35.433010219416374 32.520679706915296)","urban"
310,"2021-04-28 02:50:24.569",237683.5687047835,714901.7382160577,35.39845383951982,32.528138264215215,"POINT (35.39845383951982 32.528138264215215)","rural"
19,"2021-04-28 02:50:30.129",243323.7795201621,717584.2891710869,35.458556524942836,32.55222050754658,"POINT (35.458556524942836 32.55222050754658)","rural"
411,"2021-04-28 02:50:33.677",239341.95805873643,716234.4232844054,35.416134004917055,32.54012697417156,"POINT (35.416134004917055 32.54012697417156)","rural"
238,"2021-04-28 02:50:34.584",240657.15186820243,713757.989878243,35.43007899959125,32.517771953446136,"POINT (35.43007899959125 32.517771953446136)","urban"
166,"2021-04-28 02:50:34.415",238103.2975454237,715255.7034675365,35.40292847517605,32.53132309760878,"POINT (35.40292847517605 32.53132309760878)","rural"
423,"2021-04-28 02:50:38.609",240315.7488596691,717353.3884990917,35.426525291001795,32.55019908064298,"POINT (35.426525291001795 32.55019908064298)","rural"
428,"2021-04-28 02:50:38.393",241271.08923994805,717465.0878132783,35.436699043814464,32.551187919645265,"POINT (35.436699043814464 32.551187919645265)","urban"
407,"2021-04-28 02:50:39.179",241170.4218788329,715155.5163691546,35.43557389857799,32.53036391361551,"POINT (35.43557389857799 32.53036391361551)","unknown"
429,"2021-04-28 02:50:41.539",241765.32242010368,714596.2090494368,35.441892922355514,32.52530869377245,"POINT (35.441892922355514 32.52530869377245)","unknown"
411,"2021-04-28 02:50:41.677",239341.66736464505,716235.6660876219,35.41613093664312,32.54013818606424,"POINT (35.41613093664312 32.54013818606424)","rural"
238,"2021-04-28 02:50:42.583",240643.90286176125,713763.5787992632,35.429938118787,32.51782260322408,"POINT (35.429938118787 32.51782260322408)","urban"
405,"2021-04-28 02:50:44.300",242112.6906313566,720984.0415604915,35.44574430474907,32.5829021732815,"POINT (35.44574430474907 32.5829021732815)","urban"
405,"2021-04-28 02:50:44.300",242112.6906313566,720984.0415604915,35.44574430474907,32.5829021732815,"POINT (35.44574430474907 32.5829021732815)","urban"
430,"2021-04-28 02:50:45.315",243014.34011170588,714427.6161070323,35.455182848487844,32.52376264437939,"POINT (35.455182848487844 32.52376264437939)","unknown"
425,"2021-04-28 02:50:47.517",236134.71791113968,716725.2579910621,35.38200013517269,32.54460581745564,"POINT (35.38200013517269 32.54460581745564)","rural"
163,"2021-04-28 02:50:49.544",240698.89935745037,713829.7906692944,35.43052493140758,32.518418603797656,"POINT (35.43052493140758 32.518418603797656)","urban"
429,"2021-04-28 02:50:49.538",241764.40436510125,714598.3151521619,35.441883200819085,32.525327703513184,"POINT (35.441883200819085 32.525327703513184)","unknown"
164,"2021-04-28 02:50:54.513",241621.0352672248,717035.6970180485,35.44041469842992,32.54730906350664,"POINT (35.44041469842992 32.54730906350664)","urban"
164,"2021-04-28 02:50:54.513",241621.0352672248,717035.6970180485,35.44041469842992,32.54730906350664,"POINT (35.44041469842992 32.54730906350664)","urban"
428,"2021-04-28 02:50:54.392",241277.56678938877,717464.1606392135,35.43676798710582,32.551179431664565,"POINT (35.43676798710582 32.551179431664565)","urban"
228,"2021-04-28 02:50:55.165",242518.8649992565,716712.8570038199,35.44996532203978,32.544379635306505,"POINT (35.44996532203978 32.544379635306505)","rural"
25,"2021-04-28 02:50:55.984",239694.71846392675,714003.709358245,35.41984128456863,32.52000563573025,"POINT (35.41984128456863 32.52000563573025)","urban"
161,"2021-04-28 02:50:56.892",240435.9235141298,718182.1874045368,35.42782326166543,32.557670288606914,"POINT (35.42782326166543 32.557670288606914)","unknown"
